Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Zip Code_enc,City_enc
1,0,0,0,0.3333333333333333,1,0,0,0,1,0,0,0,1,0.30688622754491013,0.14200096720707445,0,0.6421052631578947,0.7542259786476867,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.41666666666666663,1,0,0,0,1,0,0,0,1,0.3138722554890219,0.16982544215180548,0,0.25263157894736843,0.6032028469750889,1,0,0,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.7777777777777777,1,1,1,1,0,0,0,0,1,0.6771457085828343,0.566783345615328,0,0.6210526315789473,0.5440391459074733,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,1,1,0,0.3611111111111111,1,0,0,1,0,0,0,1,0,0.6626746506986028,0.2498330416359617,1,0.736842105263158,0.5144572953736655,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.16666666666666666
0,0,1,1,0.7222222222222222,1,0,-1,-1,-1,-1,-1,-1,0,0.0064870259481037695,0.12144781687546059,0,0.7684210526315789,0.48932384341637003,0,0,1,0,0,1,0,0,0,1,0.0,0.0
0,0,1,0,0.375,1,0,0,1,0,1,0,0,1,0.3517964071856287,0.16003247052321298,0,0.6421052631578947,0.12455516014234869,1,0,0,1,0,0,0,0,1,0,0.0,0.25
1,0,1,1,0.05555555555555555,1,0,0,1,0,1,0,0,0,0.3787425149700599,0.027070283714075168,1,0.9894736842105263,0.8351868327402135,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,0,0,0,0.027777777777777776,1,0,1,0,1,0,0,0,0,0.3483033932135729,0.013759672070744291,0,0.21052631578947367,0.327846975088968,1,0,0,1,0,0,0,0,1,0,0.4,0.4
1,1,0,0,0.375,1,1,1,1,1,0,1,1,1,0.9176646706586826,0.32903463522476056,0,0.5368421052631578,0.6659252669039145,0,1,0,0,1,0,1,0,0,0,0.0,0.0
1,0,1,0,0.9305555555555555,1,1,0,1,1,0,1,1,1,0.8697604790419162,0.78492884119381,0,0.6631578947368422,0.6725978647686831,0,1,0,0,1,0,1,0,0,0,0.25,0.25
0,0,0,0,0.5555555555555556,1,1,0,0,1,1,1,1,0,0.8607784431137724,0.47576800847457634,1,0.8736842105263158,0.3311832740213523,0,1,0,1,0,0,1,0,0,0,0.5,0.2
1,1,0,0,0.3055555555555555,1,0,1,0,1,1,0,1,1,0.5109780439121756,0.17794307295504794,0,0.28421052631578947,0.3349644128113879,1,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333
0,0,0,0,0.3333333333333333,1,0,0,1,1,1,0,0,1,0.6726546906187625,0.24262504605747978,0,0.4947368421052632,0.7602313167259785,0,1,0,1,0,0,0,0,1,0,0.0,0.0
1,0,0,0,0.6805555555555555,1,0,0,0,1,1,1,1,1,0.5578842315369261,0.4285533345615329,0,0.5789473684210527,0.5591637010676157,1,0,0,0,0,1,1,0,0,0,0.2,0.2
1,1,0,0,0.027777777777777776,1,0,1,1,0,0,0,0,0,0.3622754491017964,0.011997973470891675,1,0.9578947368421054,0.22531138790035588,1,0,0,1,0,0,0,0,0,1,0.25,0.2857142857142857
1,1,0,0,0.9166666666666666,1,1,1,1,0,1,0,0,1,0.45209580838323354,0.4806501013264555,0,0.7894736842105263,0.5903024911032028,1,0,0,0,1,0,0,1,0,0,0.0,0.0
0,0,1,0,0.611111111111111,1,1,-1,-1,-1,-1,-1,-1,0,0.06287425149700598,0.11670965364775242,0,0.5578947368421052,0.7402135231316725,0,0,1,0,1,0,0,0,1,0,0.0,0.1111111111111111
0,0,0,0,0.9027777777777777,1,1,0,1,1,0,1,1,0,0.8637724550898203,0.7636157424465735,0,0.2421052631578947,0.8109430604982205,0,1,0,0,0,1,0,1,0,0,0.5,0.5
1,0,0,1,0.5972222222222222,1,1,-1,-1,-1,-1,-1,-1,1,0.06536926147704591,0.1232210298452469,0,0.5684210526315789,0.62144128113879,0,0,1,0,0,1,0,0,1,0,0.0,0.0
1,0,1,0,0.8888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.0089820359281437,0.139162675018423,0,0.2421052631578947,0.8062722419928824,0,0,1,0,0,1,0,1,0,0,0.25,0.3333333333333333
0,0,0,0,0.20833333333333331,1,0,-1,-1,-1,-1,-1,-1,0,0.012475049900199597,0.035072770817980846,0,0.2421052631578947,0.8340747330960853,0,0,1,0,1,0,0,0,0,1,0.5,0.2916666666666667
0,0,0,0,0.013888888888888888,0,-1,0,0,0,0,0,0,0,0.062375249500998015,0.0028555637435519533,1,0.7157894736842105,0.6859430604982205,1,0,0,1,0,0,1,0,0,0,0.25,0.2727272727272727
0,0,1,1,0.986111111111111,1,0,1,1,1,1,1,0,0,0.814870259481038,0.8300709285187916,0,0.5263157894736843,0.7782473309608541,0,1,0,0,0,1,0,1,0,0,0.0,0.3333333333333333
1,1,0,0,0.6944444444444444,1,1,0,1,0,1,1,1,1,0.8807385229540918,0.6157827468680914,0,0.5684210526315789,0.8325177935943059,0,1,0,0,1,0,0,0,1,0,0.5,0.5
1,1,1,0,0.18055555555555555,1,0,0,0,0,0,0,0,1,0.5149700598802396,0.10555798636698602,1,0.8421052631578947,0.6890569395017793,0,1,0,1,0,0,0,0,1,0,0.75,0.75
1,1,0,0,0.6527777777777778,1,1,0,1,1,0,0,0,1,0.6651696606786428,0.4570456429624172,1,0.7052631578947368,0.5911921708185054,0,1,0,1,0,0,1,0,0,0,1.0,0.38461538461538464
0,0,1,0,0.3333333333333333,1,1,0,0,0,0,1,1,1,0.7430139720558881,0.258848793294031,0,0.25263157894736843,0.8636565836298932,0,1,0,1,0,0,0,0,1,0,0.0,0.030303030303030304
0,0,1,0,0.125,1,0,1,1,0,1,1,0,1,0.5029940119760479,0.06837808585114223,0,0.25263157894736843,0.09986654804270456,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,1,1,0,0.20833333333333331,1,1,0,0,0,0,0,1,1,0.6691616766467066,0.15493160464259398,1,0.8210526315789473,0.6623665480427047,0,1,0,1,0,0,1,0,0,0,0.25,0.25
0,0,0,0,0.6527777777777778,1,0,1,1,1,1,1,1,1,0.6826347305389222,0.47656825718496687,0,0.5473684210526315,0.8069395017793594,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.26666666666666666
1,0,0,0,0.9305555555555555,0,-1,0,0,1,1,1,1,1,0.34780439121756485,0.4121165714812086,0,0.3368421052631579,0.8867882562277579,1,0,0,1,0,0,0,1,0,0,0.5,0.5
0,0,1,0,0.7777777777777777,1,1,1,0,0,0,1,1,1,0.8183632734530939,0.6350117446573325,0,0.5894736842105264,0.6325622775800711,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0.3333333333333333
0,0,1,1,0.38888888888888884,1,1,0,1,0,0,0,1,0,0.45758483033932146,0.20750621775976422,0,0.45263157894736844,0.0958629893238434,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.562874251497006,0.008630020265291085,1,0.8105263157894738,0.1307829181494662,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
1,0,1,0,0.013888888888888888,0,-1,0,1,0,0,0,0,1,0.11277445109780437,0.0034370394252026537,0,0.23157894736842105,0.43616548042704617,1,0,0,1,0,0,0,0,1,0,0.4,0.2653061224489796
1,0,1,0,0.2361111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.021956087824351295,0.048158852247605015,0,0.6210526315789473,0.3654359430604982,0,0,1,0,1,0,0,0,0,1,0.25,0.2653061224489796
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9685628742514969,0.9465272660280031,0,0.631578947368421,0.8073843416370107,0,1,0,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.8055555555555555,1,0,-1,-1,-1,-1,-1,-1,1,0.0059880239520958,0.11923130066322772,0,0.21052631578947367,0.9644128113879004,0,0,1,0,0,1,1,0,0,0,0.3333333333333333,0.2222222222222222
1,0,1,0,0.8888888888888888,1,1,0,0,1,1,0,0,0,0.3972055888223553,0.4325315493736183,0,0.5263157894736843,0.7402135231316725,1,0,0,0,1,0,1,0,0,0,0.5,0.20833333333333334
0,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5499001996007984,0.008480333456153281,1,0.8526315789473684,0.7651245551601423,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.625
1,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.621756487025948,0.6706832627118645,0,0.5368421052631578,0.9595195729537366,1,0,0,0,0,1,1,0,0,0,0.25,0.25
1,1,0,0,0.5833333333333333,1,1,0,0,0,0,1,0,1,0.6596806387225549,0.4077641396462786,1,0.7473684210526315,0.637900355871886,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
0,0,0,0,0.8055555555555555,1,0,1,1,0,0,1,1,0,0.8043912175648704,0.6587313467207075,0,0.2210526315789474,0.9799822064056939,0,1,0,0,1,0,1,0,0,0,0.0,0.16666666666666666
1,0,0,1,0.09722222222222221,1,0,-1,-1,-1,-1,-1,-1,0,0.014970059880239528,0.01114591009579956,0,0.6000000000000001,0.40191281138790036,0,0,1,0,1,0,0,0,0,1,0.0,0.0
1,0,1,1,0.18055555555555555,1,0,-1,-1,-1,-1,-1,-1,1,0.018962075848303367,0.029304071481208553,0,0.21052631578947367,0.7593416370106761,0,0,1,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333
1,0,0,0,0.027777777777777776,1,1,0,0,0,0,0,0,1,0.5688622754491017,0.019148397199705236,1,0.7578947368421052,0.5153469750889679,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
1,0,0,0,0.5555555555555556,1,0,1,1,0,0,1,0,0,0.4645708582834331,0.2977616064848932,0,0.5157894736842106,0.41859430604982206,1,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.2727272727272727
1,0,1,0,1.0,1,1,-1,-1,-1,-1,-1,-1,0,0.06437125748502992,0.21292372881355937,0,0.3157894736842105,0.9170373665480426,0,0,1,0,0,1,0,1,0,0,0.2,0.2653061224489796
1,0,1,0,1.0,1,1,1,1,0,1,0,0,0,0.46107784431137727,0.5532366893883568,0,0.2631578947368421,0.5943060498220639,1,0,0,0,0,1,1,0,0,0,0.25,0.25
0,0,1,1,0.7777777777777777,1,1,-1,-1,-1,-1,-1,-1,0,0.05588822355289419,0.16146025239498896,0,0.16842105263157894,0.6970640569395018,0,0,1,0,0,1,1,0,0,0,0.25,0.1111111111111111
1,1,1,0,0.2222222222222222,1,1,0,0,0,0,0,1,1,0.6666666666666665,0.15833985814296245,1,0.6421052631578947,0.8376334519572953,0,1,0,1,0,0,0,1,0,0,0.6,0.6
0,1,1,1,0.38888888888888884,1,1,0,0,0,0,0,0,1,0.32385229540918165,0.15910556374355198,0,0.4105263157894737,0.7099644128113879,1,0,0,0,1,0,0,0,1,0,0.0,0.0
0,1,1,0,0.2777777777777778,1,0,1,0,1,1,0,1,0,0.7559880239520957,0.20936578850405307,0,0.28421052631578947,0.12700177935943058,0,1,0,0,1,0,0,1,0,0,0.0,0.21428571428571427
1,1,0,0,0.20833333333333331,1,1,0,1,0,0,0,1,0,0.7115768463073853,0.1640740143699337,1,0.9894736842105263,0.1479092526690391,0,1,0,1,0,0,0,0,1,0,0.75,0.75
1,0,1,0,0.0,0,-1,1,0,1,1,1,0,1,0.33932135728542906,0.0,0,0.3263157894736842,0.1278914590747331,1,0,0,0,0,1,1,0,0,0,0.6666666666666666,0.2857142857142857
1,0,1,1,0.5694444444444444,1,1,1,1,0,0,1,0,1,0.7559880239520957,0.44832350773765667,0,0.39999999999999997,0.04292704626334515,0,1,0,1,0,0,1,0,0,0,0.0,0.16666666666666666
1,0,1,0,0.7638888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.01147704590818363,0.13126957442888726,0,0.2421052631578947,0.6416814946619217,0,0,1,0,1,0,0,0,1,0,0.0,0.030303030303030304
1,0,0,0,0.20833333333333331,1,0,0,0,0,0,1,0,0,0.37524950099800397,0.10730241341193811,0,0.21052631578947367,0.7717971530249109,1,0,0,0,1,0,0,0,0,1,0.25,0.25274725274725274
1,0,1,0,0.3333333333333333,1,0,0,1,0,0,1,1,1,0.5079840319361277,0.18584768791451733,0,0.3157894736842105,0.4904359430604982,1,0,0,1,0,0,1,0,0,0,0.0,0.0
0,0,0,0,0.3611111111111111,1,1,0,0,0,0,0,1,1,0.652694610778443,0.2595569270449521,1,0.8421052631578947,0.8598754448398577,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,0,0.6087824351297404,0.009159681282240238,1,0.8,0.6848309608540925,0,1,0,1,0,0,0,0,1,0,0.5,0.2564102564102564
1,0,1,1,0.5972222222222222,1,1,-1,-1,-1,-1,-1,-1,1,0.05888223552894209,0.11435496499631541,0,0.7578947368421052,0.6930604982206404,0,0,1,0,1,0,1,0,0,0,0.75,0.375
1,0,0,0,0.38888888888888884,1,0,1,1,0,0,0,0,0,0.374251497005988,0.17532355379513637,0,0.4421052631578947,0.5482651245551601,1,0,0,1,0,0,0,0,1,0,0.25,0.2972972972972973
1,0,0,0,0.2222222222222222,1,0,0,1,0,0,0,1,1,0.6756487025948104,0.15430407148120856,0,0.631578947368421,0.3354092526690391,0,1,0,1,0,0,0,0,1,0,0.25,0.33884297520661155
1,0,0,0,0.375,1,0,-1,-1,-1,-1,-1,-1,1,0.01696606786427146,0.06197033898305086,0,0.7789473684210526,0.722197508896797,0,0,1,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.3333333333333333,1,0,1,1,0,1,0,0,0,0.4181636726546906,0.1658932848194547,0,0.5368421052631578,0.6877224199288255,1,0,0,1,0,0,1,0,0,0,0.0,0.25
0,0,0,0,0.3472222222222222,1,1,0,0,0,0,1,1,1,0.7599800399201597,0.27198093220338987,1,0.8105263157894738,0.8091637010676155,0,1,0,1,0,0,1,0,0,0,0.6666666666666666,0.6666666666666666
1,0,0,0,0.41666666666666663,1,0,1,1,1,1,1,1,0,0.6666666666666665,0.29135961680176864,1,0.7157894736842105,0.06895017793594305,1,0,0,0,1,0,1,0,0,0,0.6666666666666666,0.6666666666666666
0,0,0,0,0.611111111111111,0,-1,0,1,1,0,1,1,1,0.35329341317365276,0.2735123434045689,1,1.0,0.23309608540925264,1,0,0,0,1,0,0,0,0,1,0.75,0.25274725274725274
1,0,0,0,0.20833333333333331,1,1,-1,-1,-1,-1,-1,-1,1,0.06836327345309379,0.04601142225497422,1,0.8526315789473684,0.18905693950177938,0,0,1,1,0,0,0,1,0,0,0.25,0.375
0,0,1,1,0.20833333333333331,0,-1,1,0,0,0,0,0,1,0.11626746506986024,0.05407723839351511,0,0.7684210526315789,0.8500889679715301,1,0,0,1,0,0,1,0,0,0,0.5,0.5
0,0,1,0,0.6805555555555555,0,-1,0,1,0,0,1,1,1,0.3318363273453094,0.2926089259395726,1,0.6526315789473685,0.7499999999999999,1,0,0,0,1,0,1,0,0,0,0.5,0.4
0,0,0,0,0.20833333333333331,1,1,1,0,0,0,1,0,1,0.6906187624750499,0.14303150331613856,0,0.5894736842105264,0.7588967971530248,0,1,0,1,0,0,1,0,0,0,0.25,0.25
0,1,1,0,0.9027777777777777,1,0,0,0,0,0,0,0,1,0.5229540918163673,0.5245025792188652,0,0.2631578947368421,0.637900355871886,0,1,0,0,1,0,1,0,0,0,0.4,0.2222222222222222
1,0,1,0,0.027777777777777776,1,0,-1,-1,-1,-1,-1,-1,0,0.012974051896207595,0.00598747236551216,0,0.7894736842105263,0.4679715302491103,0,0,1,1,0,0,1,0,0,0,0.0,0.2653061224489796
1,1,0,0,0.15277777777777776,1,1,0,0,0,0,1,1,1,0.7644710578842315,0.11487311164333089,1,0.6947368421052631,0.46063167259786475,0,1,0,1,0,0,1,0,0,0,1.0,1.0
1,1,0,0,0.5416666666666666,1,1,0,0,1,0,1,1,1,0.8103792415169662,0.464719970523213,0,0.5578947368421052,0.4130338078291814,0,1,0,1,0,0,0,0,1,0,0.0,0.375
1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.9076846307385229,0.9044422439204127,0,0.5263157894736843,0.98220640569395,0,1,0,0,0,1,0,1,0,0,0.5,0.5
0,0,0,1,0.041666666666666664,1,0,-1,-1,-1,-1,-1,-1,1,0.014970059880239528,0.008687592114959472,0,0.6842105263157894,0.21018683274021344,0,0,1,1,0,0,0,0,0,1,0.25,0.3
0,0,1,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.5164670658682635,0.024047761606484894,1,0.6421052631578947,0.23020462633451955,0,1,0,1,0,0,0,0,1,0,0.5,0.36363636363636365
0,0,0,0,0.3611111111111111,1,1,1,1,0,0,0,0,1,0.6796407185628743,0.2543236459100958,0,0.5157894736842106,0.5484875444839857,0,1,0,1,0,0,0,1,0,0,0.2,0.2653061224489796
1,0,0,0,0.9583333333333333,1,1,1,0,1,1,1,1,1,0.6666666666666665,0.679048452468681,0,0.3368421052631579,0.9999999999999999,1,0,0,0,0,1,0,1,0,0,0.0,0.0
1,0,1,1,1.0,1,1,-1,-1,-1,-1,-1,-1,0,0.05888223552894209,0.19679209653647753,0,0.6210526315789473,0.741103202846975,0,0,1,0,0,1,1,0,0,0,0.0,0.0
1,0,1,1,0.027777777777777776,1,0,0,0,0,0,1,1,0,0.47055888223552894,0.01546955600589536,1,0.9578947368421054,0.5031138790035586,1,0,0,1,0,0,0,0,0,1,1.0,1.0
1,1,0,0,0.027777777777777776,1,1,0,0,0,0,1,0,1,0.6686626746506985,0.021583686440677968,1,0.8526315789473684,0.7804715302491102,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,0,0,0.4722222222222222,1,1,1,1,1,0,1,1,1,0.9106786427145708,0.41304923544583644,1,0.7684210526315789,0.3129448398576512,0,1,0,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333
1,0,1,0,0.6944444444444444,1,1,1,1,0,1,1,1,0,0.8982035928143712,0.6460367538688284,1,0.8105263157894738,0.5051156583629893,0,1,0,0,1,0,0,0,1,0,0.25,0.25
1,0,1,1,0.861111111111111,1,1,1,0,0,0,1,1,1,0.8243512974051896,0.7643641764922625,0,0.3263157894736842,0.8300711743772241,0,1,0,0,0,1,1,0,0,0,0.0,0.0
1,1,1,0,0.9305555555555555,1,1,1,1,0,0,1,1,1,0.8687624750499001,0.8189192612380252,0,0.42105263157894735,0.8374110320284697,0,1,0,0,1,0,0,0,1,0,0.0,0.0
1,0,0,0,0.2777777777777778,1,1,0,1,0,1,0,1,1,0.50249500998004,0.15778716838614593,0,0.25263157894736843,0.28069395017793586,1,0,0,1,0,0,0,1,0,0,0.0,0.0
0,1,1,1,0.8333333333333333,1,1,1,0,0,0,0,0,1,0.6227544910179641,0.5594947494473104,0,0.6947368421052631,0.9366103202846975,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,1,0.9525948103792417,0.9414033714075166,0,0.18947368421052632,0.8000444839857651,0,1,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,0,0,0.125,1,0,0,0,0,0,1,0,1,0.5898203592814373,0.08222987288135594,1,0.9578947368421054,0.4101423487544483,0,1,0,1,0,0,1,0,0,0,0.75,0.75
0,0,0,0,0.15277777777777776,1,1,-1,-1,-1,-1,-1,-1,0,0.04590818363273452,0.02823323507737657,1,0.631578947368421,0.8158362989323843,0,0,1,1,0,0,0,1,0,0,0.5,0.25274725274725274
0,0,1,0,0.9722222222222222,1,1,-1,-1,-1,-1,-1,-1,0,0.056886227544910184,0.198525009211496,0,0.736842105263158,0.4704181494661921,0,0,1,0,0,1,1,0,0,0,0.25,0.1111111111111111
1,0,0,1,0.18055555555555555,1,0,1,1,0,0,0,0,1,0.37375249500998003,0.08803311532792926,0,0.17894736842105263,0.7012900355871886,1,0,0,1,0,0,0,0,1,0,0.25,0.26
0,0,0,0,0.3055555555555555,1,1,0,0,0,0,1,1,1,0.7594810379241517,0.2423256724392042,1,0.8421052631578947,0.369661921708185,0,1,0,1,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666
0,0,1,0,0.736111111111111,1,1,1,0,1,1,1,0,0,0.5873253493013972,0.47853145725865887,0,0.7157894736842105,0.7362099644128114,1,0,0,0,1,0,1,0,0,0,0.25,0.25
0,0,0,1,0.4583333333333333,0,-1,1,0,0,1,0,0,0,0.15469061876247503,0.12826432387619752,0,0.7157894736842105,0.23153914590747326,1,0,0,0,1,0,0,1,0,0,0.0,0.0
1,0,0,0,0.041666666666666664,1,0,-1,-1,-1,-1,-1,-1,1,0.010479041916167664,0.006879836035372146,1,0.8,0.6665925266903915,0,0,1,1,0,0,0,0,0,1,0.6666666666666666,0.38461538461538464
1,0,1,1,1.0,1,1,1,1,1,1,1,0,0,0.87375249500998,0.8817013633014003,0,0.30526315789473685,0.6990658362989323,0,1,0,0,0,1,0,1,0,0,0.25,0.25
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5099800399201597,0.0167131079587325,1,0.7894736842105263,0.07117437722419928,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
0,0,0,0,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.5109780439121756,0.19912375644804717,0,0.2210526315789474,0.2395462633451957,0,1,0,1,0,0,0,0,1,0,0.0,0.23076923076923078
1,0,0,0,0.8333333333333333,1,1,0,0,1,0,0,0,1,0.6052894211576847,0.54865972733972,0,0.46315789473684205,0.8193950177935941,0,1,0,0,1,0,1,0,0,0,0.25,0.25
1,1,1,0,0.041666666666666664,0,-1,0,1,0,0,0,0,1,0.1217564870259481,0.009539655490051585,0,0.23157894736842105,0.4737544483985765,1,0,0,1,0,0,0,0,1,0,0.4,0.4
0,0,1,1,0.125,1,0,0,1,0,1,0,0,0,0.36177644710578843,0.052137067059690505,0,0.7157894736842105,0.1879448398576512,1,0,0,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7055888223552895,0.010276575165806929,0,0.2421052631578947,0.795373665480427,0,1,0,1,0,0,0,0,1,0,0.5,0.3157894736842105
1,0,0,0,0.7222222222222222,1,1,0,1,0,0,0,0,1,0.6152694610778444,0.4948415622697127,0,0.4842105263157895,0.7993772241992881,0,1,0,0,1,0,0,0,0,1,0.0,0.38461538461538464
0,1,1,0,0.736111111111111,1,1,0,1,1,0,1,1,1,0.8512974051896207,0.6316207627118645,1,0.8631578947368421,0.857873665480427,0,1,0,1,0,0,0,0,1,0,1.0,1.0
0,0,1,0,0.40277777777777773,1,0,0,0,1,1,1,1,0,0.5688622754491017,0.23655121591746503,0,0.4105263157894737,0.8056049822064056,1,0,0,0,0,1,0,0,0,1,0.0,0.0
0,1,1,0,0.4583333333333333,1,1,0,0,0,0,1,1,1,0.7579840319361277,0.3575845154753133,1,0.9578947368421054,0.518238434163701,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.7222222222222222,1,0,0,0,1,0,0,1,1,0.6511976047904191,0.49873341930729553,0,0.3684210526315789,0.9644128113879004,0,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.41666666666666663,1,1,1,0,0,0,1,1,1,0.81686626746507,0.3380906871775977,0,0.3368421052631579,0.39479537366548034,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,1,0,0,0.986111111111111,1,1,0,1,0,1,1,1,1,0.8807385229540918,0.8777634487840826,0,0.2421052631578947,0.9830960854092526,0,1,0,0,0,1,0,0,1,0,0.4,0.3157894736842105
0,0,1,1,0.8888888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.01147704590818363,0.14669883014001475,0,0.7789473684210526,0.7624555160142349,0,0,1,0,0,1,1,0,0,0,0.3333333333333333,0.5454545454545454
1,0,1,0,0.2222222222222222,1,1,0,0,0,0,1,0,1,0.6626746506986028,0.15869680361090643,1,0.6526315789473685,0.23843416370106763,0,1,0,1,0,0,0,0,1,0,0.5,0.5
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,1,1,0.6132734530938124,0.047496775976418576,1,0.9684210526315791,0.43016014234875444,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.4444444444444444
0,1,1,0,0.8888888888888888,1,1,0,1,1,0,0,1,1,0.7554890219560879,0.7002348931466471,0,0.6105263157894736,0.8934608540925265,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,0,0,1.0,1,1,1,1,1,1,1,1,0,0.7330339321357286,0.7637193717759765,0,0.6631578947368422,0.48865658362989317,1,0,0,0,0,1,1,0,0,0,0.25,0.2875
0,0,1,0,0.8472222222222222,1,1,1,1,1,1,0,1,1,0.6212574850299402,0.5596962509211497,0,0.7052631578947368,0.5113434163701067,1,0,0,0,0,1,1,0,0,0,0.5,0.5
1,0,1,1,0.5833333333333333,1,0,0,0,1,1,1,1,1,0.81686626746507,0.4955381816507001,0,0.7473684210526315,0.28069395017793586,0,1,0,0,0,1,0,0,1,0,0.0,0.2875
0,0,1,1,0.125,1,0,0,1,0,1,1,1,1,0.8278443113772456,0.10441806374355198,0,0.5789473684210527,0.16770462633451955,0,1,0,1,0,0,0,0,1,0,0.0,0.09090909090909091
1,0,0,0,0.6944444444444444,1,0,-1,-1,-1,-1,-1,-1,0,0.0119760479041916,0.11388287582903464,0,0.6947368421052631,0.6519128113879004,0,0,1,0,1,0,1,0,0,0,0.0,0.0
1,0,1,1,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.0089820359281437,0.002239544952100221,0,0.2210526315789474,0.8027135231316725,0,0,1,1,0,0,0,0,1,0,0.0,0.25
0,0,1,0,0.7638888888888888,1,1,0,0,1,1,1,1,1,0.8542914171656688,0.6612760224760502,1,0.8526315789473684,0.5262455516014234,0,1,0,0,1,0,0,0,1,0,0.25,0.21428571428571427
1,0,0,0,0.736111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.012974051896207595,0.1208548268238762,0,0.3263157894736842,0.9641903914590747,0,0,1,0,0,1,0,1,0,0,0.3333333333333333,0.3333333333333333
1,1,0,0,0.09722222222222221,1,0,0,1,1,0,1,0,1,0.46307385229540915,0.056840687177597646,0,0.3368421052631579,0.5809608540925267,1,0,0,1,0,0,0,0,1,0,0.75,0.75
0,0,0,0,0.29166666666666663,1,0,-1,-1,-1,-1,-1,-1,0,0.019461077844311364,0.046385639277818726,0,0.736842105263158,0.8120551601423488,0,0,1,1,0,0,0,1,0,0,0.25,0.25
1,0,0,0,0.29166666666666663,1,0,-1,-1,-1,-1,-1,-1,1,0.02295409181636726,0.05011629513633015,0,0.3157894736842105,0.7604537366548042,0,0,1,0,0,1,0,1,0,0,0.5,0.25
0,0,0,1,0.06944444444444445,1,0,-1,-1,-1,-1,-1,-1,0,0.016467065868263464,0.009643284819454681,0,0.5578947368421052,0.7041814946619217,0,0,1,1,0,0,0,0,0,1,0.5,0.33884297520661155
1,0,1,0,0.2361111111111111,1,1,0,0,0,0,1,1,0,0.7390219560878244,0.18189250184229921,0,0.28421052631578947,0.6123220640569395,0,1,0,1,0,0,0,0,1,0,0.0,0.0
